City,Rating,Raw_Review
Jhansi,4,"This lake nearby is quiet a escape. Do not expect it to be the most cleanliest place, but yes you can do a visit to cover the tourist points. Usually not much crowded."
Jhansi,4,"If you are looking for a couple secret outing, go here. Definitely wont suggest to families. The lake is pretty dirty and ill maintained. Only an occasional traveler will be spotted around, but none with families.Mostly frequented by localites. Definitely a very quite place. Could..."
Jodhpur,3,Can be difficult to get there due to excessive crowds and can be quiet a walk due to huge crowds and parking vehicle a little far but it is a must visit for all followers.
Jodhpur,3,We noticed this temple from the rooftop restaurant of the Pal Haveli. No one at the hotel knew the name of it and told us we wouldn’t be able to find it and shouldn't try.  They did tell us they called it the Thumb Temple...
Jodhpur,5,"must tell u if u r in jodhpur , one person which I believe the people in the city worship or belive in him Is baba ramdev he  is worshiped and loved  by people there .
people walk for so many hours bare foot for..."
Jodhpur,4,"For those not afraid to climb the rickety ladders to the top of this vertical rock pillar in the middle of old jodhpur, the best views of city and fort await! However, it is almost impossible to find. Appears that an ugly staircase is being..."
Jodhpur,5,"Baba Ramdev Temple is situted on Masuria Hill one of the most Energetic place of city beautifull temple most of citizens comes here in the Month of ""bhadva"" & there is long rows for pray great place Jai Baba ki"
Junagadh,4,"In earlier days step-wells were a place where weary travelers rested & filled up on drinking water. Gujarat being an arid state, these step-wells were the lifeline of travelers in those days.
It is one of the 2 step-wells that is located in Uparkot fort...."
Junagadh,4,This is a part of the Uperkot fort area. One of the older versions of the stepwell seen in Gujarat. The steps leading to the well is carved out of a monolithic rock. The overall feel as you walk down the well is amazing.
Junagadh,5,ahmedpur beach is not well devloped beach like somnath but still it is good place to be.very calm place and not crowdy.spend a evening their and enjoy it.
Junagadh,4,"You can spend good 2-3 hours near beach looking at various birds and windmill. There are speedboats, camel ride and horse ride available. The main beach area is highly crowded even on a weekday, however, a little farther the place is little serene."
Junagadh,5,"Ahmedpur Mandvi Beach is quite calm and peaceful compared to other popular beaches in India. For adventure seeking tourist the beach offers a number of water sport activities like water skiing, para sailing, water scooters and speed boats. The long expanse of beach is a place..."
Kadapa,5,This Dargah is very popular and so we planned to visit it on our trip to Kadapa. We never went to a Dargah before and were not sure on the traditional practice thats needed. The people at the Dargah are very helpful and explained us...
Kadapa,4,Ameen Peer Dargah was constructed by Sufi Saint Peerullah Hussaini in the year 1683. The Dargah is visited by people who follow various faiths and hence it stands as a symbol of harmony that crosses all man made barriers. It is believed that Peerullah Hussaini...
Kadapa,5,"It is  a very excellent place to visit With all kinds of people.... friends, family etc....very peace full place...nd interesting place...most popular place.. many celebrities like amithab,aishwarya,ar rahman visted...should b visit once in a life"
Kadapa,4,Ameen peer dargah is locally know as Badi dargah or Peddah Dargah (In Telugu)  it has more than 300 yrs of history.  A R Rehman very popular music director became the Murid (Follower) and started visiting dargha very often that is when this dargha got...
Kadapa,5,This is the famous dargah that most of the movie stars visit. I have to admit it was a very good experience for me. Everything was so well maintained and organized. The guides to explain the details of the dargah their explanation everything was great.
Kannur,4,This is an unusual but beautiful temple which originally was a Sri Krshna temple with Goddess Parvati added on later. Hence it is a twin temple. You are supposed to pray to Lord Sri Krshna before seeing the Goddess. There is no Lord Shiva here...
Kannur,5,"It has been an awesome and refreshing trip for us today to Alakapuri Waterfalls at Kanjirakolly. 

How to reach : Though there are multiple ways to reach we went through Thaliparamba from Kannur. Its Kannur to Thaliparamba (via NH 17) to Sreekandaapuram to Payyavoor to..."
Kannur,5,"Alakapuri waterfalls in Kanjirakolli is situated 18 kms from Payyavoor town on SH connecting Taliparamba and iritty. The scenic beauty is at its peak on the onset of monsoon.Since its not known to many, this can offer you a solitary feeling in enjoying natural shower..."
Kannur,3,The arakkal museum is a one of the historical place.On there we have to see cultural and architectural designs.And this is a must see location place.
Kannur,4,"Arakkal museum is well dedicated to arakkal family.It is the evidence for arakkal dynasty that ruled ancient malabar.The heritage,culture and other mores of royal arakkal family are well preserved in the museum.A good tourist spot in kannur"
Kanpur,4,"This is one of the best & biggest zoo in Uttar Pradesh, with variety of animals and the way they have developed it."
Kanpur,4,"It is nice place for family picnic, you can carry your own eating stuffs. Birds and snake section is newly build and its worth visiting."
Kanpur,5,An ideal place for a day's outing. It is as close to the lap of nature as you would ever find in Kanpur. The variety of animals on display is not that great and the maintainence leaves lot of scope for improvement. But being situated...
Kanpur,5,"I went to Allen Forest Zoo due to pressure of my friends. After visiting it I can confidently say that, this zoo is not better then lko's zoo."
Kanpur,5,Its a nicely good park which attract too many people.It is situated with large area.It has different types many animals and birds.Its safe and secure live in there.And all elder and children comes here to refresh their mind.
Kanyakumari,4,Have visited this temple multiple times and happens to be our family temple/deity. This temple is much older than the Shri Padmanabhaswami temple at Trivandrum (which shares the very same temple construction style). Both these temples face each other on a straight line geographically. This...
